crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,n_nodes,n_edges,in_degree_max,out_degree_max,elapsed_sec,error
0.2,5,0.8,0.4,0,16802,,,,,,35.90288243629038,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.5,2,17538,,,,,,35.16012286860496,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.2,1,16812,,,,,,36.53063736110926,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.7,0.2,0,16432,,,,,,42.0882748151198,"float() argument must be a string or a real number, not 'list'"
0.2,4,1.0,0.5,2,20145,,,,,,54.85437100054696,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.4,1,16803,,,,,,36.54116694210097,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.2,0,16811,,,,,,37.28844262706116,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.6,0.2,2,15163,,,,,,51.249030414037406,"float() argument must be a string or a real number, not 'list'"
0.2,4,0.9,0.3,1,17690,,,,,,63.45370150310919,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.6,0.5,1,15887,,,,,,47.90845895372331,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.2,2,21259,,,,,,35.905054120812565,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.3,2,19163,,,,,,38.186262478586286,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.1,1,21902,,,,,,39.07457201881334,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.1,2,21903,,,,,,39.25138511881232,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.6,0.4,1,20362,,,,,,50.130226620007306,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.3,1,13608,,,,,,35.968067198991776,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.4,1,21249,,,,,,35.16518431995064,"float() argument must be a string or a real number, not 'list'"
0.2,4,0.9,0.1,1,19127,,,,,,65.2920076190494,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.1,0,21901,,,,,,40.74896673113108,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.7,0.5,0,15541,,,,,,41.43333614198491,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.4,2,21250,,,,,,35.46822456410155,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.1,0,13172,,,,,,38.82396816089749,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.3,0,13607,,,,,,37.61220255307853,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.2,0,21257,,,,,,38.71118067577481,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.5,0,21982,,,,,,36.339603760745376,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.4,0,21248,,,,,,37.67336557479575,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.4,2,16804,,,,,,40.29949002666399,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.1,1,13173,,,,,,40.039348234888166,"float() argument must be a string or a real number, not 'list'"
0.2,4,1.0,0.1,0,13205,,,,,,64.87957060011104,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.1,0,20426,,,,,,36.75161062600091,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.5,1,21983,,,,,,37.02047388534993,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.2,2,16813,,,,,,41.678659562021494,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.6,0.1,2,17078,,,,,,58.86249499488622,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.1,2,13174,,,,,,41.079360861796886,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.2,0,16006,,,,,,33.995718743186444,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.2,1,13465,,,,,,37.615915142931044,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.5,0,12573,,,,,,35.24629097385332,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.1,2,15672,,,,,,34.888188601937145,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.5,2,21984,,,,,,40.25910715106875,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.2,1,21258,,,,,,43.30210734484717,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.6,0.4,0,19053,,,,,,124.09339160704985,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.4,2,15329,,,,,,36.93240171391517,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.3,2,14200,,,,,,38.31762922881171,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.2,1,16007,,,,,,35.639178559649736,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.6,0.4,0,20361,,,,,,58.08550576120615,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.7,0.1,0,21522,,,,,,55.0721671259962,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.1,1,15671,,,,,,36.696185905020684,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.9,0.1,1,19713,,,,,,126.61264458997175,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.3,0,14198,,,,,,39.357026292942464,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.5,0,15115,,,,,,34.55230924580246,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.5,1,12574,,,,,,38.068838061764836,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.4,1,15328,,,,,,39.00420473329723,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.2,0,13464,,,,,,41.43507214915007,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.5,1,17537,,,,,,46.68988879304379,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.2,2,13466,,,,,,41.005505004897714,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.3,0,19915,,,,,,37.03980570426211,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.4,1,16254,,,,,,36.06591703603044,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.1,1,20427,,,,,,42.795552648138255,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.1,2,20428,,,,,,42.43175551574677,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.3,1,19916,,,,,,37.5691786990501,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.5,2,12575,,,,,,39.83909860206768,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.7,0.1,1,21523,,,,,,57.37812311993912,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.4,0,20699,,,,,,35.938162403181195,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.4,0,15327,,,,,,42.54836493730545,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.4,0,16253,,,,,,39.096008779946715,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.3,2,19917,,,,,,39.280704515986145,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.1,0,15670,,,,,,40.93656180612743,"float() argument must be a string or a real number, not 'list'"
0.2,5,1.0,0.3,1,14199,,,,,,43.26850107591599,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.1,2,15327,,,,,,38.054996659979224,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.3,1,21187,,,,,,38.018635109998286,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.1,0,15325,,,,,,38.82969352696091,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.5,1,15116,,,,,,39.723605195991695,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.1,1,20496,,,,,,35.74227304570377,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.4,1,20700,,,,,,38.29519650992006,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.3,2,21188,,,,,,38.945098221767694,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.7,0.3,0,15294,,,,,,56.82796775829047,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.4,2,20701,,,,,,38.896853184793144,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.3,1,19162,,,,,,53.38494743267074,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.5,1,19562,,,,,,38.2408172339201,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.2,1,14320,,,,,,37.73550473013893,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.8,0.3,0,19161,,,,,,55.234876637812704,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.9,0.3,2,13609,,,,,,54.033115182071924,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.2,2,14321,,,,,,40.415046208072454,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.4,2,16255,,,,,,46.28165343403816,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.2,0,14319,,,,,,41.52081404579803,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.2,1,20453,,,,,,45.42404413316399,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.3,1,13182,,,,,,39.873741118237376,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.5,0,19561,,,,,,44.03927637496963,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.4,0,12694,,,,,,40.16426577512175,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.5,2,15117,,,,,,47.582215055823326,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.4,1,12695,,,,,,40.31446178397164,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.5,2,21558,,,,,,37.32093587471172,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.1,0,21766,,,,,,37.4032549681142,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.5,1,21557,,,,,,39.047693038824946,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.1,1,15326,,,,,,49.70672408724204,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.3,0,13181,,,,,,44.36615259386599,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.4,2,12696,,,,,,42.01124396082014,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.1,2,21768,,,,,,38.63633864419535,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.2,1,18766,,,,,,38.60024913866073,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.5,2,19563,,,,,,50.00534888682887,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.2,0,18765,,,,,,40.86527552315965,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.3,1,17628,,,,,,38.55124265421182,"float() argument must be a string or a real number, not 'list'"
0.2,5,0.7,0.1,2,21524,,,,,,71.93024618178606,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.1,1,21767,,,,,,43.4806069820188,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.7,0.2,2,16784,,,,,,148.05106018763036,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.3,0,21186,,,,,,55.01272086892277,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.4,1,17141,,,,,,40.264719892293215,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.5,0,21556,,,,,,48.34770031971857,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.2,1,19357,,,,,,36.52744510490447,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.5,1,17875,,,,,,38.63929182803258,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.4,0,19347,,,,,,36.84456648491323,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.6,0.2,2,16008,,,,,,60.95138092711568,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.4,0,17140,,,,,,42.87433105008677,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.2,0,20452,,,,,,59.28325122175738,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.3,2,21834,,,,,,34.13350228359923,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.5,1,20208,,,,,,33.7438166923821,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.1,1,15846,,,,,,40.55452917004004,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.3,2,20092,,,,,,38.495881505310535,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.7,0.2,2,20454,,,,,,60.22211192501709,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.3,1,20091,,,,,,39.4581233500503,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.5,0,20207,,,,,,34.68097665114328,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.2,0,15099,,,,,,36.7238104888238,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.1,0,20495,,,,,,57.47279126709327,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.5,0,20081,,,,,,37.95234484504908,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.3,0,20090,,,,,,40.13105095876381,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.1,0,17242,,,,,,34.98728487500921,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.8,0.1,2,20497,,,,,,57.822859461884946,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.5,2,20083,,,,,,38.1238978379406,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.4,1,15091,,,,,,36.11656846292317,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.4,0,15090,,,,,,36.34994410490617,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.4,2,17142,,,,,,43.54803569894284,"float() argument must be a string or a real number, not 'list'"
0.3,1,0.9,0.5,2,17876,,,,,,43.25295467115939,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.1,2,15847,,,,,,42.86054224241525,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.3,1,21833,,,,,,37.78010645369068,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.5,1,20082,,,,,,39.634068350773305,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.2,2,19358,,,,,,41.998990860302,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.1,2,17244,,,,,,36.503802564926445,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.3,2,21489,,,,,,35.22397425910458,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.5,0,21478,,,,,,34.68407403724268,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.1,2,15973,,,,,,40.1806063959375,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.4,0,14745,,,,,,36.42142225103453,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.4,2,14747,,,,,,36.75890797004104,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.2,2,16372,,,,,,38.21646368177608,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.3,1,21488,,,,,,37.73687542229891,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.2,1,16371,,,,,,38.54637120524421,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.1,1,17243,,,,,,39.868871768936515,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.8,0.1,0,12412,,,,,,37.31228278297931,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.8,0.5,1,13474,,,,,,34.27425583079457,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.7,0.2,0,16370,,,,,,40.49482478387654,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.6,0.3,0,21832,,,,,,42.96717216167599,"float() argument must be a string or a real number, not 'list'"
0.3,1,1.0,0.4,2,19349,,,,,,44.98918648716062,"float() argument must be a string or a real number, not 'list'"
0.3,2,0.8,0.2,2,21542,,,,,,36.66945383278653,"float() argument must be a string or a real number, not 'list'"
